schema_version,source_schema_version,output_case,case_id,activity_id,activity_source_type,activity_start_time_utc,activity_end_time_utc,representative_feature_status,primary_candidate_station_ids,primary_station_count_present_in_activity_window,primary_row_count,primary_observed_row_count,primary_missing_row_count,zero_fallback_true_count,zero_fallback_used,available_weather_variable_set,missing_weather_variable_set,unsupported_direct_variable_observed_set,consumption_gate_case,weather_context_consumption_gate,weather_context_consumption_gate_reason,policy_allowed_downstream_use,policy_blocked_downstream_use,context_consumption_allowed,proxy_review_only,downstream_score_allowed,thci_authorization_status,radar_authorization_status,final_hiking_risk_authorization_status,medical_diagnosis_authorization_status,validator_notes
ib3w_weather_context_consumption_gate_validator_v1,ib3w_representative_environment_features_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_13_1,backend_activity_csv,2024-08-11T00:58:17+00:00,2024-08-11T03:16:38+00:00,NO_PRIMARY_REPRESENTATIVE_ROWS,466910|466930|A0A460|C0AC40,0,0,0,0,0,False,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,,no_primary_representative_rows,BLOCK_SCORE_WEATHER_UNAVAILABLE,No primary representative station rows; weather evidence is unavailable and must not be treated as benign weather.,May preserve unavailable weather status for audit and explanation.,Must not score weather-sensitive activity features or treat absence as benign weather.,False,False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,"Validator emits gate evidence only; it does not compute THCI, radar, final hiking risk, medical diagnosis, or behavior interpretation."
ib3w_weather_context_consumption_gate_validator_v1,ib3w_representative_environment_features_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_14_1,backend_activity_csv,2024-08-11T00:57:11+00:00,2024-08-11T02:56:51+00:00,NO_PRIMARY_REPRESENTATIVE_ROWS,466910|466930|A0A460|C0AC40,0,0,0,0,0,False,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,,no_primary_representative_rows,BLOCK_SCORE_WEATHER_UNAVAILABLE,No primary representative station rows; weather evidence is unavailable and must not be treated as benign weather.,May preserve unavailable weather status for audit and explanation.,Must not score weather-sensitive activity features or treat absence as benign weather.,False,False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,"Validator emits gate evidence only; it does not compute THCI, radar, final hiking risk, medical diagnosis, or behavior interpretation."
ib3w_weather_context_consumption_gate_validator_v1,ib3w_representative_environment_features_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_15_1,backend_activity_csv,2024-08-04T00:59:32+00:00,2024-08-04T02:55:27+00:00,NO_PRIMARY_REPRESENTATIVE_ROWS,466910|466930|A0A460|C0AC40,0,0,0,0,0,False,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,,no_primary_representative_rows,BLOCK_SCORE_WEATHER_UNAVAILABLE,No primary representative station rows; weather evidence is unavailable and must not be treated as benign weather.,May preserve unavailable weather status for audit and explanation.,Must not score weather-sensitive activity features or treat absence as benign weather.,False,False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,"Validator emits gate evidence only; it does not compute THCI, radar, final hiking risk, medical diagnosis, or behavior interpretation."
ib3w_weather_context_consumption_gate_validator_v1,ib3w_representative_environment_features_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_16_1,backend_activity_csv,2024-08-11T00:10:01+00:00,2024-08-11T02:59:46+00:00,NO_PRIMARY_REPRESENTATIVE_ROWS,466910|466930|A0A460|C0AC40,0,0,0,0,0,False,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,,no_primary_representative_rows,BLOCK_SCORE_WEATHER_UNAVAILABLE,No primary representative station rows; weather evidence is unavailable and must not be treated as benign weather.,May preserve unavailable weather status for audit and explanation.,Must not score weather-sensitive activity features or treat absence as benign weather.,False,False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,"Validator emits gate evidence only; it does not compute THCI, radar, final hiking risk, medical diagnosis, or behavior interpretation."
ib3w_weather_context_consumption_gate_validator_v1,ib3w_representative_environment_features_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_20_1,backend_activity_csv,2024-08-11T00:29:14+00:00,2024-08-11T02:59:11+00:00,NO_PRIMARY_REPRESENTATIVE_ROWS,466910|466930|A0A460|C0AC40,0,0,0,0,0,False,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,,no_primary_representative_rows,BLOCK_SCORE_WEATHER_UNAVAILABLE,No primary representative station rows; weather evidence is unavailable and must not be treated as benign weather.,May preserve unavailable weather status for audit and explanation.,Must not score weather-sensitive activity features or treat absence as benign weather.,False,False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,"Validator emits gate evidence only; it does not compute THCI, radar, final hiking risk, medical diagnosis, or behavior interpretation."
ib3w_weather_context_consumption_gate_validator_v1,ib3w_representative_environment_features_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_23_1,backend_activity_csv,2024-08-11T00:27:56+00:00,2024-08-11T03:36:20+00:00,NO_PRIMARY_REPRESENTATIVE_ROWS,466910|466930|A0A460|C0AC40,0,0,0,0,0,False,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,,no_primary_representative_rows,BLOCK_SCORE_WEATHER_UNAVAILABLE,No primary representative station rows; weather evidence is unavailable and must not be treated as benign weather.,May preserve unavailable weather status for audit and explanation.,Must not score weather-sensitive activity features or treat absence as benign weather.,False,False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,"Validator emits gate evidence only; it does not compute THCI, radar, final hiking risk, medical diagnosis, or behavior interpretation."
ib3w_weather_context_consumption_gate_validator_v1,ib3w_representative_environment_features_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_28_1,backend_activity_csv,2024-08-04T01:10:41+00:00,2024-08-04T03:34:22+00:00,NO_PRIMARY_REPRESENTATIVE_ROWS,466910|466930|A0A460|C0AC40,0,0,0,0,0,False,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,,no_primary_representative_rows,BLOCK_SCORE_WEATHER_UNAVAILABLE,No primary representative station rows; weather evidence is unavailable and must not be treated as benign weather.,May preserve unavailable weather status for audit and explanation.,Must not score weather-sensitive activity features or treat absence as benign weather.,False,False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,"Validator emits gate evidence only; it does not compute THCI, radar, final hiking risk, medical diagnosis, or behavior interpretation."
ib3w_weather_context_consumption_gate_validator_v1,ib3w_representative_environment_features_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_29_1,backend_activity_csv,2024-08-24T01:22:26+00:00,2024-08-24T03:29:14+00:00,NO_PRIMARY_REPRESENTATIVE_ROWS,466910|466930|A0A460|C0AC40,0,0,0,0,0,False,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,,no_primary_representative_rows,BLOCK_SCORE_WEATHER_UNAVAILABLE,No primary representative station rows; weather evidence is unavailable and must not be treated as benign weather.,May preserve unavailable weather status for audit and explanation.,Must not score weather-sensitive activity features or treat absence as benign weather.,False,False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,"Validator emits gate evidence only; it does not compute THCI, radar, final hiking risk, medical diagnosis, or behavior interpretation."
ib3w_weather_context_consumption_gate_validator_v1,ib3w_representative_environment_features_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_30_1,backend_activity_csv,2024-08-04T00:24:51+00:00,2024-08-04T02:31:41+00:00,NO_PRIMARY_REPRESENTATIVE_ROWS,466910|466930|A0A460|C0AC40,0,0,0,0,0,False,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,,no_primary_representative_rows,BLOCK_SCORE_WEATHER_UNAVAILABLE,No primary representative station rows; weather evidence is unavailable and must not be treated as benign weather.,May preserve unavailable weather status for audit and explanation.,Must not score weather-sensitive activity features or treat absence as benign weather.,False,False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,"Validator emits gate evidence only; it does not compute THCI, radar, final hiking risk, medical diagnosis, or behavior interpretation."
ib3w_weather_context_consumption_gate_validator_v1,ib3w_representative_environment_features_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_33_1,backend_activity_csv,2024-08-25T00:53:06+00:00,2024-08-25T02:42:28+00:00,NO_PRIMARY_REPRESENTATIVE_ROWS,466910|466930|A0A460|C0AC40,0,0,0,0,0,False,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,,no_primary_representative_rows,BLOCK_SCORE_WEATHER_UNAVAILABLE,No primary representative station rows; weather evidence is unavailable and must not be treated as benign weather.,May preserve unavailable weather status for audit and explanation.,Must not score weather-sensitive activity features or treat absence as benign weather.,False,False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,"Validator emits gate evidence only; it does not compute THCI, radar, final hiking risk, medical diagnosis, or behavior interpretation."
