activity_id_short,route_window_start_m,route_window_end_m,activity_point_count,route_distance_source_column,high_hr_recovery_stop_ratio,high_hr_recovery_stop_count,short_pause_count,off_route_rest_ratio,terminal_artifact_ratio,usable_on_route_ratio,off_excluded_ratio,event_overlay_status,event_overlay_boundary
29_1,0.0,50.0,0,reliable_route_dist_m,,0,0,,,,,NO_ACTIVITY_POINTS_IN_ROUTE_WINDOW,"IB3D events are elapsed-time intervals. This overlay is derived only via IB3A2 activity points with elapsed_sec and reliable route distance; it is route-window event evidence, not a behavior curve replacement, score, rank, THCI score, radar score, or final hiking risk score."
29_1,50.0,100.0,0,reliable_route_dist_m,,0,0,,,,,NO_ACTIVITY_POINTS_IN_ROUTE_WINDOW,"IB3D events are elapsed-time intervals. This overlay is derived only via IB3A2 activity points with elapsed_sec and reliable route distance; it is route-window event evidence, not a behavior curve replacement, score, rank, THCI score, radar score, or final hiking risk score."
29_1,100.0,150.0,0,reliable_route_dist_m,,0,0,,,,,NO_ACTIVITY_POINTS_IN_ROUTE_WINDOW,"IB3D events are elapsed-time intervals. This overlay is derived only via IB3A2 activity points with elapsed_sec and reliable route distance; it is route-window event evidence, not a behavior curve replacement, score, rank, THCI score, radar score, or final hiking risk score."
29_1,150.0,200.0,0,reliable_route_dist_m,,0,0,,,,,NO_ACTIVITY_POINTS_IN_ROUTE_WINDOW,"IB3D events are elapsed-time intervals. This overlay is derived only via IB3A2 activity points with elapsed_sec and reliable route distance; it is route-window event evidence, not a behavior curve replacement, score, rank, THCI score, radar score, or final hiking risk score."
29_1,200.0,250.0,0,reliable_route_dist_m,,0,0,,,,,NO_ACTIVITY_POINTS_IN_ROUTE_WINDOW,"IB3D events are elapsed-time intervals. This overlay is derived only via IB3A2 activity points with elapsed_sec and reliable route distance; it is route-window event evidence, not a behavior curve replacement, score, rank, THCI score, radar score, or final hiking risk score."
29_1,250.0,300.0,0,reliable_route_dist_m,,0,0,,,,,NO_ACTIVITY_POINTS_IN_ROUTE_WINDOW,"IB3D events are elapsed-time intervals. This overlay is derived only via IB3A2 activity points with elapsed_sec and reliable route distance; it is route-window event evidence, not a behavior curve replacement, score, rank, THCI score, radar score, or final hiking risk score."
29_1,300.0,350.0,0,reliable_route_dist_m,,0,0,,,,,NO_ACTIVITY_POINTS_IN_ROUTE_WINDOW,"IB3D events are elapsed-time intervals. This overlay is derived only via IB3A2 activity points with elapsed_sec and reliable route distance; it is route-window event evidence, not a behavior curve replacement, score, rank, THCI score, radar score, or final hiking risk score."
29_1,350.0,400.0,0,reliable_route_dist_m,,0,0,,,,,NO_ACTIVITY_POINTS_IN_ROUTE_WINDOW,"IB3D events are elapsed-time intervals. This overlay is derived only via IB3A2 activity points with elapsed_sec and reliable route distance; it is route-window event evidence, not a behavior curve replacement, score, rank, THCI score, radar score, or final hiking risk score."
29_1,400.0,450.0,0,reliable_route_dist_m,,0,0,,,,,NO_ACTIVITY_POINTS_IN_ROUTE_WINDOW,"IB3D events are elapsed-time intervals. This overlay is derived only via IB3A2 activity points with elapsed_sec and reliable route distance; it is route-window event evidence, not a behavior curve replacement, score, rank, THCI score, radar score, or final hiking risk score."
29_1,450.0,500.0,37,reliable_route_dist_m,0.0,0,0,0.0,0.0,1.0,0.0,ROUTE_WINDOW_OVERLAY_READY_WITH_EVENT_REVIEW,"IB3D events are elapsed-time intervals. This overlay is derived only via IB3A2 activity points with elapsed_sec and reliable route distance; it is route-window event evidence, not a behavior curve replacement, score, rank, THCI score, radar score, or final hiking risk score."
